customer_id,PCA1,PCA2,Cluster
527944,-0.1364803032519876,0.30298980992823654,0
330302,4.816890111655858,1.2595288764956722,0
872560,-0.4093533461022664,0.8368102804927827,0
69255,-0.4074925034127651,0.20674271360697843,0
678876,-0.35544577637752633,0.43839340422070533,0
275406,-0.6341489895488709,-1.012426355589395,0
943252,-0.32490406868834637,-0.45757924336720285,0
587306,-0.37513756944454174,1.708942763930785,0
889146,-0.5912362557358456,-1.9208312020643177,0
379067,5.906610179335368,-0.49763082671149167,1
115772,-0.33129972344570746,1.3110815635851203,0
517432,-0.4752373567413166,-0.04250419782415948,0
265974,-0.43293807591879113,1.5179720749312229,0
675595,-0.6955681507188682,-1.4194105357538684,0
400808,-0.5497432824021294,-1.5410252902156452,0
565511,-0.4252109086940213,-0.49113023317569493,0
100076,-0.4182712379955524,1.1445452519092458,0
701083,-0.48980461574817147,-1.1743413478077944,0
103661,-0.8106691154164244,1.4128800815384002,0
172272,-0.4974016724353798,0.6701345706581321,0
331228,0.26959185998693175,-0.009497148147884382,0
259150,-0.5041256157655007,-0.9334053741763759,0
938627,-0.6718825231794102,-1.8618501795091618,0
606358,-0.38993048215880327,-0.016332022745406554,0
990307,-0.5930243403178328,-0.16868705079857602,0
829830,-0.5491734250638931,-0.23513575756255864,0
875278,-0.6325352136892571,-1.4386964238722435,0
256730,-0.531353167974745,-0.17456140319450658,0
246896,-0.6306686232334454,-0.44264664697025974,0
40811,-0.6282596863325337,0.3669441985669511,0
314675,0.05367138207648437,1.9301679384684476,0
20474,0.4146256627634075,0.35571852605507825,0
525061,1.8850895915849415,-1.053005640074681,0
582947,-0.07923983213315593,1.9149237286556058,0
881795,-0.17830237320892098,1.4436139592907562,0
974159,0.6873444859654889,1.1412748352381008,0
422759,-0.5402430591124519,0.41945977526550665,0
673533,-0.4547567647986604,0.2191992950640825,0
826661,-0.6813518338574212,-0.5613703673413014,0
733811,-0.5455802086484728,-0.228382877393513,0
837316,0.0825957481299764,1.3861828030388106,0
570267,-0.5180217965478311,0.8925008437941321,0
6299,-0.3645980498278228,0.95109436134779,0
996136,-0.7042334414707768,-0.891782100666017,0
711525,-0.41616251946830074,-0.7777851234659794,0
